Timestamp,utxo-count
2020-09-14 18:39:12,67954129
2020-09-14 19:42:51,67959151
2020-09-14 19:55:38,67964198
2020-09-14 20:17:12,67966997
2020-09-14 20:37:03,67968783
2020-09-14 20:52:14,67967164
2020-09-14 21:46:31,67971014
2020-09-14 22:21:12,67974429
2020-09-14 22:44:07,67975701
2020-09-14 23:22:17,67980765
2020-09-14 23:29:39,67972426
2020-09-14 23:57:56,67968787
2020-09-15 00:43:51,67974304
2020-09-15 01:13:25,67975790
2020-09-15 01:24:18,67979020
2020-09-15 01:38:20,67980082
2020-09-15 02:01:21,67983882
2020-09-15 02:22:29,67984984
2020-09-15 02:27:24,67984518
2020-09-15 02:55:28,67987242
2020-09-15 04:15:48,67998485
2020-09-15 04:42:37,68002122
2020-09-15 05:02:22,68001274
2020-09-15 06:30:07,68010635
2020-09-15 07:03:12,68012600
2020-09-15 07:31:06,68007702
2020-09-15 08:22:11,68007933
2020-09-15 08:31:45,68006744
2020-09-15 08:58:54,68004282
2020-09-15 09:22:01,67999794
2020-09-15 09:38:13,67993778
2020-09-15 09:58:38,67995202
2020-09-15 10:30:39,67997697
2020-09-15 11:00:21,68001548
2020-09-15 11:10:29,67992829
2020-09-15 11:39:18,67993628
2020-09-15 12:24:20,67998496
2020-09-15 13:08:02,68005701
2020-09-15 13:30:13,68009992
2020-09-15 14:02:53,68014063
2020-09-15 14:37:22,68012976
2020-09-15 15:15:10,68021666
2020-09-15 15:34:00,68026811
2020-09-15 15:47:21,68028992
2020-09-15 16:14:22,68032119
2020-09-15 16:52:11,68041491
2020-09-15 16:55:57,68042445
2020-09-15 17:20:14,68046272
2020-09-15 17:47:15,68051530
2020-09-15 18:07:59,68054139
2020-09-15 18:52:35,68066726
2020-09-15 18:58:46,68065912
2020-09-15 19:23:07,68067239
2020-09-15 19:46:55,68064476
2020-09-15 19:56:57,68061631
2020-09-15 20:14:52,68053786
2020-09-15 20:30:34,68051422
2020-09-15 20:57:26,68052749
2020-09-15 21:05:48,68042639
2020-09-15 21:34:00,68044345
2020-09-15 22:20:59,68043978
2020-09-15 22:51:58,68049251
2020-09-15 23:23:01,68051912
2020-09-15 23:46:43,68050501
2020-09-16 00:49:46,68056780
2020-09-16 01:20:00,68056099
2020-09-16 01:35:58,68053723
2020-09-16 01:53:12,68042810
2020-09-16 02:27:55,68044988
2020-09-16 02:38:44,68042118
2020-09-16 03:02:32,68043233
2020-09-16 03:12:18,68031898
2020-09-16 04:01:13,68030734
2020-09-16 04:50:25,68036904
2020-09-16 05:13:26,68036749
2020-09-16 05:25:18,68022713
2020-09-16 05:54:57,68019792
2020-09-16 06:20:34,68012223
2020-09-16 06:54:21,68010487
2020-09-16 07:23:37,68009827
2020-09-16 07:51:37,68008366
2020-09-16 08:15:18,68004523
2020-09-16 08:49:56,67992846
2020-09-16 09:24:48,67992194
2020-09-16 09:49:13,67996901
2020-09-16 10:12:31,67996401
2020-09-16 10:35:54,67996286
2020-09-16 11:00:35,67999904
2020-09-16 11:25:15,68000547
2020-09-16 11:49:49,68002682
2020-09-16 12:14:24,68003177
2020-09-16 12:49:14,68007268
2020-09-16 13:17:43,68009694
2020-09-16 13:33:19,68011683
2020-09-16 14:00:47,68015032
2020-09-16 14:09:53,68011414
2020-09-16 14:38:41,68015643
2020-09-16 15:06:48,68022405
2020-09-16 15:34:21,68029227
2020-09-16 16:06:02,68030592
2020-09-16 17:00:12,68038498
2020-09-16 17:40:33,68047928
2020-09-16 17:57:36,68053032
2020-09-16 18:14:48,68054285
2020-09-16 18:34:32,68058759
2020-09-16 19:17:20,68066901
2020-09-16 19:37:02,68068792
2020-09-16 19:54:53,68067519
2020-09-16 20:47:37,68076698
2020-09-16 21:16:11,68082378
2020-09-16 21:45:15,68087109
2020-09-16 22:16:16,68088614
2020-09-16 22:36:22,68090208
2020-09-16 23:07:10,68091518
2020-09-16 23:40:52,68094064
2020-09-17 00:04:44,68092818
2020-09-17 00:37:36,68091601
2020-09-17 01:00:40,68087400
2020-09-17 01:30:40,68087873
2020-09-17 01:44:01,68077127
2020-09-17 02:47:08,68093012
2020-09-17 03:00:40,68089703
2020-09-17 03:14:57,68083330
2020-09-17 03:39:35,68072657
2020-09-17 03:49:53,68061898
2020-09-17 04:06:09,68050973
2020-09-17 04:33:03,68052135
2020-09-17 04:49:38,68048994
2020-09-17 05:04:33,68047769
2020-09-17 05:30:05,68048085
2020-09-17 05:48:55,68046664
2020-09-17 06:28:39,68047728
2020-09-17 07:17:31,68052804
2020-09-17 07:26:19,68048903
2020-09-17 07:45:00,68043211
2020-09-17 08:06:37,68041862
2020-09-17 08:50:07,68045752
2020-09-17 09:04:06,68044411
2020-09-17 09:37:03,68045782
2020-09-17 10:01:35,68042278
2020-09-17 10:26:28,68039726
2020-09-17 10:48:28,68038893
2020-09-17 10:58:22,68033640
2020-09-17 11:39:24,68037394
2020-09-17 11:57:38,68031128
2020-09-17 12:23:04,68028438
2020-09-17 12:43:19,68030258
2020-09-17 13:03:06,68025700
2020-09-17 13:11:06,68018318
2020-09-17 13:46:22,68020432
2020-09-17 14:07:11,68017311
2020-09-17 14:16:33,68016030
2020-09-17 15:05:52,68024655
2020-09-17 15:36:14,68032423
2020-09-17 15:55:33,68033750
2020-09-17 16:03:35,68029075
2020-09-17 16:16:29,68026644
2020-09-17 16:53:30,68025949
2020-09-17 17:31:31,68032979
2020-09-17 17:35:10,68035132
2020-09-17 17:49:08,68028817
2020-09-17 18:04:22,68019749
2020-09-17 18:38:02,68022996
2020-09-17 19:23:13,68028169
2020-09-17 20:07:01,68032427
2020-09-17 20:17:10,68031958
2020-09-17 20:33:53,68030428
2020-09-17 20:41:58,68024830
2020-09-17 21:19:17,68025248
2020-09-17 21:25:33,68019333
2020-09-17 21:42:31,68008412
2020-09-17 22:25:01,68012274
2020-09-17 22:59:27,68017398
2020-09-17 23:30:33,68019682
2020-09-17 23:55:19,68014940
2020-09-18 00:35:39,68015748
2020-09-18 01:00:49,68020630
2020-09-18 01:40:00,68021576
2020-09-18 02:02:28,68021939
2020-09-18 02:41:18,68028242
2020-09-18 02:57:57,68029675
2020-09-18 03:16:05,68031703
2020-09-18 03:34:23,68029116
2020-09-18 04:03:03,68028646
2020-09-18 04:27:09,68027295
2020-09-18 04:57:28,68030376
2020-09-18 05:14:49,68028499
2020-09-18 05:36:12,68029309
2020-09-18 05:54:27,68030774
2020-09-18 06:04:30,68028517
2020-09-18 06:59:09,68032128
2020-09-18 07:12:50,68030560
2020-09-18 07:21:06,68025546
2020-09-18 07:54:59,68024366
2020-09-18 08:18:07,68020093
2020-09-18 08:30:51,68015743
2020-09-18 08:45:53,68015464
2020-09-18 09:14:28,68016995
2020-09-18 09:38:39,68014516
2020-09-18 10:14:44,68014928
2020-09-18 10:28:13,68010691
2020-09-18 10:48:26,68011649
2020-09-18 11:11:19,68000424
2020-09-18 11:21:29,67979996
2020-09-18 11:40:57,67978911
2020-09-18 12:00:14,67975247
2020-09-18 12:09:53,67962279
2020-09-18 12:27:34,67952532
2020-09-18 12:35:41,67949169
2020-09-18 13:22:59,67957536
2020-09-18 14:55:40,67968986
2020-09-18 15:09:31,67972552
2020-09-18 15:17:41,67976876
2020-09-18 16:34:46,67981855
2020-09-18 16:41:50,67989937
2020-09-18 17:41:17,67999853
2020-09-18 18:09:22,68003422
2020-09-18 18:45:27,68010466
2020-09-18 18:58:56,68012830
2020-09-18 19:27:14,68018485
2020-09-18 20:11:29,68025067
2020-09-18 20:46:18,68033532
2020-09-18 21:16:11,68040048
2020-09-18 22:11:45,68051989
2020-09-18 22:54:39,68056636
2020-09-18 23:14:57,68056725
2020-09-18 23:21:19,68055012
2020-09-18 23:33:50,68052656
2020-09-18 23:42:13,68048611
2020-09-18 23:45:26,68043652
2020-09-19 00:29:46,68045879
2020-09-19 01:19:40,68051213
2020-09-19 01:38:41,68050335
2020-09-19 02:56:13,68059965
2020-09-19 03:26:35,68064961
2020-09-19 03:43:29,68061449
2020-09-19 03:58:47,68052532
2020-09-19 04:51:28,68051863
2020-09-19 05:04:54,68047857
2020-09-19 05:40:28,68049285
2020-09-19 06:18:57,68046017
2020-09-19 06:25:56,68034098
2020-09-19 06:57:41,68029122
2020-09-19 07:13:22,68020103
2020-09-19 08:18:02,68020177
2020-09-19 08:32:38,68018968
2020-09-19 08:53:25,68017797
2020-09-19 09:20:36,68018184
2020-09-19 09:35:44,68002913
2020-09-19 09:43:48,67993451
2020-09-19 09:48:36,67993370
2020-09-19 10:22:50,67993781
2020-09-19 11:03:13,67994909
2020-09-19 11:37:27,67994479
2020-09-19 11:52:43,67991773
2020-09-19 12:01:34,67987519
2020-09-19 12:31:16,67983511
2020-09-19 13:02:16,67984431
2020-09-19 13:18:01,67982773
2020-09-19 13:30:13,67979973
2020-09-19 14:09:54,67983715
2020-09-19 15:10:39,67988844
2020-09-19 15:41:21,67991213
2020-09-19 15:58:15,67991945
2020-09-19 16:29:41,67991492
2020-09-19 16:59:09,67985689
2020-09-19 17:18:54,67987812
2020-09-19 17:48:40,67991570
2020-09-19 18:12:01,67991478
2020-09-19 18:44:19,67994286
2020-09-19 19:24:44,67998747
2020-09-19 20:03:50,68005939
2020-09-19 21:02:27,68014973
2020-09-19 21:51:14,68021737
2020-09-19 22:08:50,68022211
2020-09-19 22:37:57,68022712
2020-09-19 22:59:29,68021524
2020-09-19 23:16:12,68011648
2020-09-19 23:38:44,68008690
2020-09-20 00:11:30,68008016
2020-09-20 00:32:03,68010431
2020-09-20 01:43:13,68015538
2020-09-20 02:24:02,68014516
2020-09-20 02:55:33,68016766
2020-09-20 03:27:54,68027474
2020-09-20 03:42:44,68028507
2020-09-20 04:01:42,68030646
2020-09-20 04:13:27,68030311
2020-09-20 04:40:25,68031781
2020-09-20 05:12:39,68032824
2020-09-20 05:58:11,68032149
2020-09-20 06:29:02,68030519
2020-09-20 07:01:49,68030934
2020-09-20 07:35:45,68030697
2020-09-20 08:08:06,68027362
2020-09-20 08:39:26,68024856
2020-09-20 09:07:17,68024997
2020-09-20 09:28:31,68020231
2020-09-20 09:55:15,68020830
2020-09-20 10:14:17,68019632
2020-09-20 11:27:50,68024184
2020-09-20 12:25:33,68028106
2020-09-20 12:37:19,68025689
2020-09-20 12:59:07,68021982
2020-09-20 13:37:08,68025042
2020-09-20 14:00:32,68025683
2020-09-20 14:50:14,68027968
2020-09-20 15:41:14,68036698
2020-09-20 16:16:21,68040392
2020-09-20 16:30:41,68042606
2020-09-20 16:39:29,68039430
2020-09-20 17:12:39,68040879
2020-09-20 17:26:27,68036915
2020-09-20 18:23:10,68042014
2020-09-20 18:26:24,68034281
2020-09-20 18:53:16,68029496
2020-09-20 19:33:04,68034201
2020-09-20 19:41:16,68030565
2020-09-20 20:18:32,68029230
2020-09-20 20:38:23,68028003
2020-09-20 21:26:58,68032379
2020-09-20 21:33:03,68023963
2020-09-20 21:46:30,68016771
2020-09-20 22:33:54,68015762
2020-09-20 23:09:10,68006613
2020-09-20 23:23:44,67995635
2020-09-20 23:39:45,67994545
2020-09-21 00:37:40,67994966
2020-09-21 00:53:23,67993200
2020-09-21 01:16:25,67989948
2020-09-21 01:56:32,67973876
2020-09-21 02:14:59,67973193
2020-09-21 03:06:13,67978881
2020-09-21 03:17:39,67976855
2020-09-21 03:49:16,67977845
2020-09-21 04:02:22,67981202
2020-09-21 04:35:10,67975752
2020-09-21 04:51:45,67972428
2020-09-21 05:26:30,67968418
2020-09-21 05:42:50,67970287
2020-09-21 05:57:37,67968891
2020-09-21 06:36:05,67964364
2020-09-21 06:51:07,67958638
2020-09-21 07:15:48,67957056
2020-09-21 07:36:03,67953591
2020-09-21 07:52:24,67950495
2020-09-21 08:40:54,67952125
2020-09-21 09:01:41,67952117
2020-09-21 09:14:03,67946903
2020-09-21 09:48:19,67948221
2020-09-21 10:17:19,67948283
2020-09-21 10:33:52,67946284
2020-09-21 10:47:18,67941179
2020-09-21 11:05:45,67936434
2020-09-21 11:31:52,67931877
2020-09-21 12:13:21,67934113
2020-09-21 13:47:11,67938128
2020-09-21 15:06:48,67948544
2020-09-21 15:33:05,67961910
2020-09-21 16:05:20,67964866
2020-09-21 16:50:34,67968748
2020-09-21 17:09:55,67971050
2020-09-21 17:25:02,67968491
2020-09-21 17:43:25,67974826
2020-09-21 18:37:33,67985532
2020-09-21 19:19:47,67992257
2020-09-21 19:44:54,67998489
2020-09-21 19:52:16,67997733
2020-09-21 20:29:46,68003919
2020-09-21 21:00:05,68010265
2020-09-21 21:19:37,68014001
2020-09-21 21:39:28,68017208
2020-09-21 22:21:40,68025194
2020-09-21 23:09:15,68032477
2020-09-21 23:32:39,68036423
2020-09-22 00:06:27,68037395
2020-09-22 01:00:29,68042816
2020-09-22 01:46:24,68047810
2020-09-22 02:16:23,68045344
2020-09-22 02:29:50,68049120
2020-09-22 02:50:52,68049551
2020-09-22 03:18:45,68054464
2020-09-22 04:26:12,68057465
2020-09-22 04:52:26,68058184
2020-09-22 05:10:17,68059223
2020-09-22 05:31:37,68055774
2020-09-22 06:01:28,68057279
2020-09-22 06:29:59,68054531
2020-09-22 07:18:55,68062237
2020-09-22 07:51:49,68062573
2020-09-22 08:20:47,68062724
2020-09-22 09:21:42,68069191
2020-09-22 09:50:01,68071605
2020-09-22 10:01:15,68070044
2020-09-22 10:53:49,68075268
2020-09-22 11:39:39,68079688
2020-09-22 11:59:17,68079665
2020-09-22 12:43:46,68083271
2020-09-22 12:57:20,68084248
2020-09-22 13:05:50,68083959
2020-09-22 14:34:02,68086946
2020-09-22 14:50:57,68094795
2020-09-22 15:22:17,68101928
2020-09-22 15:27:15,68099608
2020-09-22 15:59:43,68105748
2020-09-22 16:27:39,68108189
2020-09-22 17:26:04,68116541
2020-09-22 17:44:45,68120921
2020-09-22 18:14:47,68127265
2020-09-22 18:37:07,68127528
2020-09-22 19:13:34,68132078
2020-09-22 19:45:37,68135704
2020-09-22 20:40:36,68140443
2020-09-22 21:15:19,68142979
2020-09-22 22:04:02,68149807
2020-09-22 22:25:33,68151714
2020-09-22 22:59:11,68152221
2020-09-22 23:33:15,68152031
2020-09-23 00:25:24,68153341
2020-09-23 00:38:02,68149275
2020-09-23 01:22:39,68151847
2020-09-23 01:41:37,68149826
2020-09-23 02:01:22,68149631
2020-09-23 02:26:40,68152959
2020-09-23 03:19:08,68163052
2020-09-23 03:36:06,68155721
2020-09-23 03:57:46,68153704
2020-09-23 04:27:14,68154907
2020-09-23 05:18:04,68159189
2020-09-23 07:24:45,68170813
2020-09-23 07:54:41,68181747
2020-09-23 08:26:42,68180922
2020-09-23 09:09:22,68183327
2020-09-23 09:36:01,68187836
2020-09-23 10:35:06,68186249
2020-09-23 10:48:56,68191702
2020-09-23 11:13:23,68188109
2020-09-23 11:36:06,68189250
2020-09-23 12:26:02,68193861
2020-09-23 13:06:49,68200466
2020-09-23 13:44:36,68205723
2020-09-23 13:54:06,68206597
2020-09-23 14:18:17,68206871
2020-09-23 15:20:32,68219120
2020-09-23 15:24:03,68220388
2020-09-23 15:57:42,68227722
2020-09-23 16:50:23,68237749
2020-09-23 17:23:47,68245044
2020-09-23 17:52:50,68251217
2020-09-23 18:11:50,68250353
2020-09-23 18:23:55,68255058
2020-09-23 19:00:00,68260163
2020-09-23 19:31:20,68269925
2020-09-23 19:53:32,68270863
2020-09-23 20:10:14,68271830
2020-09-23 20:33:05,68275812
2020-09-23 20:55:31,68279315
2020-09-23 21:09:53,68278598
2020-09-23 21:54:18,68287614
2020-09-23 22:08:17,68287155
2020-09-23 22:29:57,68286100
2020-09-23 22:51:44,68286987
2020-09-23 23:12:06,68288468
2020-09-23 23:16:26,68285069
2020-09-23 23:25:21,68279482
2020-09-24 00:13:04,68282295
2020-09-24 01:13:06,68292009
2020-09-24 01:54:24,68293640
2020-09-24 02:14:57,68294376
2020-09-24 03:00:04,68302207
2020-09-24 03:51:45,68307110
2020-09-24 04:13:23,68304173
2020-09-24 04:29:21,68304996
2020-09-24 04:58:08,68305629
2020-09-24 05:42:50,68308290
2020-09-24 06:21:18,68310512
2020-09-24 06:43:37,68309116
2020-09-24 07:10:31,68308544
2020-09-24 07:13:16,68302230
2020-09-24 07:59:52,68306627
2020-09-24 08:16:06,68304899
2020-09-24 08:46:07,68306348
2020-09-24 08:52:14,68300211
2020-09-24 09:16:34,68297607
2020-09-24 09:31:49,68291917
2020-09-24 10:37:04,68295830
2020-09-24 11:00:47,68299969
2020-09-24 11:08:13,68299145
2020-09-24 11:50:10,68302470
2020-09-24 13:01:49,68308657
2020-09-24 13:26:56,68312957
2020-09-24 13:53:56,68317614
2020-09-24 14:08:30,68319086
2020-09-24 14:27:55,68323987
2020-09-24 15:07:31,68328602
2020-09-24 15:26:28,68328172
2020-09-24 15:55:06,68333136
2020-09-24 16:38:37,68338794
2020-09-24 17:00:49,68344076
2020-09-24 17:13:07,68344387
2020-09-24 17:34:30,68346637
2020-09-24 18:08:14,68352084
2020-09-24 18:30:00,68354099
2020-09-24 19:07:20,68358503
2020-09-24 20:10:58,68364197
2020-09-24 20:35:17,68374544
2020-09-24 21:17:42,68380269
2020-09-24 21:49:16,68385078
2020-09-24 22:19:38,68387078
2020-09-24 22:54:57,68393341
2020-09-24 23:42:55,68398217
2020-09-25 00:07:59,68400390
2020-09-25 00:42:38,68403659
2020-09-25 01:23:13,68407076
2020-09-25 01:46:32,68405284
2020-09-25 02:04:17,68402901
2020-09-25 02:25:10,68404119
2020-09-25 03:22:51,68413799
2020-09-25 04:05:34,68411011
2020-09-25 04:25:04,68406497
2020-09-25 04:34:19,68392931
2020-09-25 05:00:17,68384145
2020-09-25 05:29:16,68379579
2020-09-25 05:37:23,68365889
2020-09-25 06:13:43,68366564
2020-09-25 06:27:12,68355290
2020-09-25 06:52:54,68352427
2020-09-25 07:03:03,68340061
2020-09-25 07:47:00,68342692
2020-09-25 07:59:48,68336063
2020-09-25 08:53:00,68337375
2020-09-25 09:22:39,68332287
2020-09-25 09:33:38,68319323
2020-09-25 09:46:44,68319370
2020-09-25 10:05:47,68314577
2020-09-25 10:51:49,68319027
2020-09-25 11:00:54,68316185
2020-09-25 11:23:50,68316327
2020-09-25 11:52:19,68314423
2020-09-25 12:25:47,68316779
2020-09-25 12:44:57,68316430
2020-09-25 13:11:04,68316371
2020-09-25 13:30:43,68317392
2020-09-25 13:52:02,68318092
2020-09-25 14:00:51,68310056
2020-09-25 14:22:59,68307927
2020-09-25 14:52:04,68307793
2020-09-25 15:56:26,68307818
2020-09-25 16:15:21,68313817
2020-09-25 16:55:06,68321597
2020-09-25 17:22:09,68326101
2020-09-25 17:44:16,68330625
2020-09-25 18:22:31,68333931
2020-09-25 18:36:56,68336752
2020-09-25 19:05:37,68336378
2020-09-25 19:33:02,68339453
2020-09-25 20:00:00,68344914
2020-09-25 20:34:54,68346321
2020-09-25 20:51:20,68346813
2020-09-25 21:20:11,68349211
2020-09-25 21:46:57,68351852
2020-09-25 22:12:56,68353099
2020-09-25 22:25:17,68343239
2020-09-25 22:44:51,68332638
2020-09-25 23:34:42,68335182
2020-09-25 23:49:44,68329549
2020-09-26 00:09:36,68311431
2020-09-26 00:26:55,68305278
2020-09-26 00:48:13,68303643
2020-09-26 01:09:06,68290555
2020-09-26 02:18:35,68293786
2020-09-26 03:28:18,68298861
2020-09-26 03:42:02,68291966
2020-09-26 03:59:25,68292029
2020-09-26 04:48:39,68290275
2020-09-26 05:32:23,68287502
2020-09-26 06:05:38,68285578
2020-09-26 06:38:16,68276045
2020-09-26 07:17:20,68275549
2020-09-26 07:53:26,68275669
2020-09-26 08:17:43,68270426
2020-09-26 09:09:01,68272030
2020-09-26 09:36:27,68269633
2020-09-26 09:58:13,68267347
2020-09-26 10:23:15,68256808
2020-09-26 11:00:57,68256643
2020-09-26 11:31:24,68256711
2020-09-26 11:44:13,68246047
2020-09-26 12:40:26,68249422
2020-09-26 13:10:47,68250042
2020-09-26 13:34:42,68246884
2020-09-26 14:07:19,68248556
2020-09-26 14:31:05,68251099
2020-09-26 15:03:58,68252302
2020-09-26 15:21:13,68250397
2020-09-26 15:52:59,68247062
2020-09-26 16:10:52,68240299
2020-09-26 16:36:25,68234824
2020-09-26 17:04:27,68235465
2020-09-26 17:16:03,68223747
2020-09-26 17:48:37,68222107
2020-09-26 18:29:27,68225821
2020-09-26 18:44:40,68224060
2020-09-26 19:07:19,68220103
2020-09-26 19:36:02,68219989
2020-09-26 20:22:24,68221457
2020-09-26 20:58:13,68223431
2020-09-26 21:19:38,68222629
2020-09-26 21:53:44,68218058
2020-09-26 22:03:34,68195327
2020-09-26 22:13:03,68173154
2020-09-26 22:22:34,68149773
2020-09-26 22:45:40,68130647
2020-09-26 23:11:54,68124660
2020-09-26 23:28:42,68126554
2020-09-27 00:05:31,68129943
2020-09-27 01:29:05,68137649
2020-09-27 02:35:36,68145642
2020-09-27 02:53:44,68149152
2020-09-27 03:41:08,68149524
2020-09-27 04:22:55,68153676
2020-09-27 04:46:02,68148211
2020-09-27 05:05:56,68146696
2020-09-27 05:33:00,68148412
2020-09-27 05:53:12,68149599
2020-09-27 06:18:20,68147535
2020-09-27 06:28:04,68147350
2020-09-27 07:13:54,68148822
2020-09-27 07:22:36,68144644
2020-09-27 07:46:51,68142548
2020-09-27 08:10:56,68137477
2020-09-27 08:18:59,68135381
2020-09-27 08:48:38,68131332
2020-09-27 09:06:57,68130943
2020-09-27 09:58:46,68132952
2020-09-27 10:24:42,68127813
2020-09-27 10:56:08,68126835
2020-09-27 11:07:14,68125785
2020-09-27 11:35:18,68126206
2020-09-27 11:50:23,68125118
2020-09-27 11:55:16,68125228
2020-09-27 12:38:48,68123919
2020-09-27 13:40:09,68117535
2020-09-27 14:19:40,68122356
2020-09-27 14:34:53,68123010
2020-09-27 15:11:57,68128146
2020-09-27 15:34:49,68126548
2020-09-27 15:45:00,68121017
2020-09-27 15:57:31,68121089
2020-09-27 16:44:03,68127847
2020-09-27 17:15:27,68130605
2020-09-27 17:41:49,68131547
2020-09-27 17:58:35,68127632
2020-09-27 18:05:21,68118414
2020-09-27 18:30:04,68118075
2020-09-27 18:46:33,68116821
2020-09-27 19:45:10,68125150
2020-09-27 19:47:22,68122234
2020-09-27 20:27:38,68124005
2020-09-27 21:00:18,68127761
2020-09-27 21:19:01,68123797
2020-09-27 21:59:43,68126100
2020-09-27 22:29:54,68126125
2020-09-27 22:39:22,68126599
2020-09-27 23:08:07,68128787
2020-09-27 23:42:36,68131446
2020-09-28 00:30:29,68134704
2020-09-28 00:54:35,68135870
2020-09-28 01:12:01,68132939
2020-09-28 02:16:35,68131792
2020-09-28 03:29:03,68140208
2020-09-28 03:37:02,68143644
2020-09-28 03:48:02,68129805
2020-09-28 04:39:45,68130026
2020-09-28 05:12:47,68127167
2020-09-28 05:32:54,68127198
2020-09-28 06:13:31,68125722
2020-09-28 06:22:36,68123862
2020-09-28 06:37:27,68125213
2020-09-28 07:02:07,68123754
2020-09-28 07:23:03,68122195
