Timestamp,output-volume
2014-12-15 00:00:00,877938.537208443
2014-12-18 00:00:00,1149420.70418951
2014-12-21 00:00:00,953544.879036556
2014-12-24 00:00:00,830572.250515162
2014-12-27 00:00:00,660397.518112213
2014-12-30 00:00:00,1096888.92261216
2015-01-02 00:00:00,732227.16280091
2015-01-05 00:00:00,1138485.29082891
2015-01-08 00:00:00,1444881.24169443
2015-01-11 00:00:00,1238899.63290221
2015-01-14 00:00:00,2405987.36630265
2015-01-17 00:00:00,1129745.74009947
2015-01-20 00:00:00,1415745.68120539
2015-01-23 00:00:00,1031664.17610122
2015-01-26 00:00:00,2117894.10454613
2015-01-29 00:00:00,984245.547562344
2015-02-01 00:00:00,756613.012807415
2015-02-04 00:00:00,1216663.51026025
2015-02-07 00:00:00,630706.708957625
2015-02-10 00:00:00,837890.405334548
2015-02-13 00:00:00,1038641.09712464
2015-02-16 00:00:00,735152.029652314
2015-02-19 00:00:00,711660.226881429
2015-02-22 00:00:00,474504.965323625
2015-02-25 00:00:00,830420.632340109
2015-02-28 00:00:00,628807.626626843
2015-03-03 00:00:00,1119273.26762527
2015-03-06 00:00:00,827288.90054345
2015-03-09 00:00:00,1127088.02113918
2015-03-12 00:00:00,1062851.20747731
2015-03-15 00:00:00,580275.512934137
2015-03-18 00:00:00,1527886.93420477
2015-03-21 00:00:00,648767.14884283
2015-03-24 00:00:00,962933.212724507
2015-03-27 00:00:00,1009654.61350998
2015-03-30 00:00:00,864869.115915003
2015-04-02 00:00:00,787470.615147891
2015-04-05 00:00:00,456585.221204867
2015-04-08 00:00:00,921436.637599782
2015-04-11 00:00:00,629073.650686378
2015-04-14 00:00:00,993521.102559648
2015-04-17 00:00:00,1155280.22381177
2015-04-20 00:00:00,1313191.50913631
2015-04-23 00:00:00,1142239.42380158
2015-04-26 00:00:00,1104967.22295085
2015-04-29 00:00:00,1283313.52130595
2015-05-02 00:00:00,841138.96688416
2015-05-05 00:00:00,1209226.60023042
2015-05-08 00:00:00,1094583.25404981
2015-05-11 00:00:00,1185811.58695766
2015-05-14 00:00:00,1045569.81015682
2015-05-17 00:00:00,624927.316793749
2015-05-20 00:00:00,1097789.81749266
2015-05-23 00:00:00,952580.492433662
2015-05-26 00:00:00,1012801.84028889
2015-05-29 00:00:00,1083044.47060873
2015-06-01 00:00:00,1511638.92557008
2015-06-04 00:00:00,1241860.2491725
2015-06-07 00:00:00,985928.182790547
2015-06-10 00:00:00,1315885.14684612
2015-06-13 00:00:00,1059041.01432131
2015-06-16 00:00:00,1882331.9780256
2015-06-19 00:00:00,1862738.65546461
2015-06-22 00:00:00,1116461.80818948
2015-06-25 00:00:00,954825.273313484
2015-06-28 00:00:00,825968.950340309
2015-07-01 00:00:00,1307377.46519542
2015-07-04 00:00:00,931803.512532157
2015-07-07 00:00:00,1252017.95388018
2015-07-10 00:00:00,1846251.52774276
2015-07-13 00:00:00,1377993.23669709
2015-07-16 00:00:00,1411380.25805196
2015-07-19 00:00:00,741667.319249315
2015-07-22 00:00:00,1066781.86979554
2015-07-25 00:00:00,775155.069554052
2015-07-28 00:00:00,1225712.79994698
2015-07-31 00:00:00,1036533.20835018
2015-08-03 00:00:00,1039238.01036461
2015-08-06 00:00:00,1164782.09964292
2015-08-09 00:00:00,1243911.31982425
2015-08-12 00:00:00,1367337.17584128
2015-08-15 00:00:00,1051601.12839158
2015-08-18 00:00:00,1838006.14031512
2015-08-21 00:00:00,1443062.6605751
2015-08-24 00:00:00,2044762.55924107
2015-08-27 00:00:00,1520685.26356956
2015-08-30 00:00:00,796372.967933219
2015-09-02 00:00:00,1420760.40373925
2015-09-05 00:00:00,927671.447311144
2015-09-08 00:00:00,1405755.72524584
2015-09-11 00:00:00,1229166.2866691
2015-09-14 00:00:00,1274802.36453353
2015-09-17 00:00:00,1313550.11067868
2015-09-20 00:00:00,921339.931160274
2015-09-23 00:00:00,1275111.38661959
2015-09-26 00:00:00,1031722.86317707
2015-09-29 00:00:00,1708232.25344777
2015-10-02 00:00:00,1736936.17324968
2015-10-05 00:00:00,1376046.46078869
2015-10-08 00:00:00,2024493.03942354
2015-10-11 00:00:00,984354.271522761
2015-10-14 00:00:00,1712379.2680133
2015-10-17 00:00:00,1528651.21646129
2015-10-20 00:00:00,1571077.20841232
2015-10-23 00:00:00,1457532.56793889
2015-10-26 00:00:00,1557555.6234375
2015-10-29 00:00:00,2350028.92719124
2015-11-01 00:00:00,1728973.13519114
2015-11-04 00:00:00,11057976.9337106
2015-11-07 00:00:00,2270257.38568463
2015-11-10 00:00:00,2949523.74403403
2015-11-13 00:00:00,2859815.65289688
2015-11-16 00:00:00,2677886.97569293
2015-11-19 00:00:00,2044159.95053838
2015-11-22 00:00:00,1143630.1719318
2015-11-25 00:00:00,1886760.5276857
2015-11-28 00:00:00,1963586.13133977
2015-12-01 00:00:00,2486562.89115711
2015-12-04 00:00:00,2679265.33762394
2015-12-07 00:00:00,3198317.65567799
2015-12-10 00:00:00,3245902.97782925
2015-12-13 00:00:00,5207976.68872494
2015-12-16 00:00:00,4431091.60023907
2015-12-19 00:00:00,3879031.19974426
2015-12-22 00:00:00,4795572.96043881
2015-12-25 00:00:00,3913272.87646035
2015-12-28 00:00:00,2152309.07587047
2015-12-31 00:00:00,1162597.62619323
2016-01-03 00:00:00,898547.959056761
2016-01-06 00:00:00,1337496.90880528
2016-01-09 00:00:00,849532.154287244
2016-01-12 00:00:00,1280395.96688162
2016-01-15 00:00:00,1728312.76958032
2016-01-18 00:00:00,9462153.27350643
2016-01-21 00:00:00,5266985.97493317
2016-01-24 00:00:00,67354303.3714169
2016-01-27 00:00:00,13896094.575147
2016-01-30 00:00:00,3422463.24380942
2016-02-02 00:00:00,3818602.5454267
2016-02-05 00:00:00,3487723.1790087
2016-02-08 00:00:00,2629156.67830238
2016-02-11 00:00:00,2657689.20097645
2016-02-14 00:00:00,2778938.77073503
2016-02-17 00:00:00,3984892.83773024
2016-02-20 00:00:00,4131729.57802008
2016-02-23 00:00:00,3962773.45320111
2016-02-26 00:00:00,3286075.11194343
2016-02-29 00:00:00,9924706.54607915
2016-03-03 00:00:00,3528608.92765602
2016-03-06 00:00:00,2011705.87655477
2016-03-09 00:00:00,2065424.29087185
2016-03-12 00:00:00,1829899.06284724
2016-03-15 00:00:00,3177959.03758808
2016-03-18 00:00:00,5239445.10760416
2016-03-21 00:00:00,2041577.7060348
2016-03-24 00:00:00,2286669.22964894
2016-03-27 00:00:00,1737057.95705789
2016-03-30 00:00:00,2032137.5717949
2016-04-02 00:00:00,1758765.06294316
2016-04-05 00:00:00,2257744.57700313
2016-04-08 00:00:00,2728055.14345442
2016-04-11 00:00:00,2571238.48109368
2016-04-14 00:00:00,2964839.21267842
2016-04-17 00:00:00,2619262.39434018
2016-04-20 00:00:00,4077380.51886445
2016-04-23 00:00:00,3426251.69739966
2016-04-26 00:00:00,2770136.73431054
2016-04-29 00:00:00,2522444.20247275
2016-05-02 00:00:00,2450687.7828866
2016-05-05 00:00:00,2161621.79433203
2016-05-08 00:00:00,1623830.8794879
2016-05-11 00:00:00,2510174.68513649
2016-05-14 00:00:00,1910552.81003976
2016-05-17 00:00:00,2703819.91509474
2016-05-20 00:00:00,2134599.69177578
2016-05-23 00:00:00,2136312.56336796
2016-05-26 00:00:00,3584245.58541601
2016-05-29 00:00:00,2740859.08647327
2016-06-01 00:00:00,2351967.05419539
2016-06-04 00:00:00,1493595.27664069
2016-06-07 00:00:00,2122375.93883511
2016-06-10 00:00:00,2301811.95545432
2016-06-13 00:00:00,2757346.67011431
2016-06-16 00:00:00,2796295.72029419
2016-06-19 00:00:00,2011496.98884978
2016-06-22 00:00:00,2712263.67560067
2016-06-25 00:00:00,2121582.98353525
2016-06-28 00:00:00,1865761.06385115
2016-07-01 00:00:00,2011713.67178097
2016-07-04 00:00:00,2599568.95010437
2016-07-07 00:00:00,2830532.13542546
2016-07-10 00:00:00,1522989.68799824
2016-07-13 00:00:00,2253579.81889679
2016-07-16 00:00:00,1965918.49664542
2016-07-19 00:00:00,2539145.56392854
2016-07-22 00:00:00,2421306.20175064
2016-07-25 00:00:00,1927857.04675702
2016-07-28 00:00:00,2460612.93581536
2016-07-31 00:00:00,1858564.33696223
2016-08-03 00:00:00,2478092.16795297
2016-08-06 00:00:00,1516812.65860048
2016-08-09 00:00:00,2222267.86115352
2016-08-12 00:00:00,1924492.13278683
2016-08-15 00:00:00,2077130.22974422
2016-08-18 00:00:00,2327792.80487529
2016-08-21 00:00:00,1338909.57673911
2016-08-24 00:00:00,2098712.58072255
2016-08-27 00:00:00,1464561.62205704
2016-08-30 00:00:00,1814694.81156353
2016-09-02 00:00:00,1595134.29340226
2016-09-05 00:00:00,1713681.50703497
2016-09-08 00:00:00,1626880.30093213
2016-09-11 00:00:00,1506619.98466319
2016-09-14 00:00:00,1897616.61809989
2016-09-17 00:00:00,1475509.56483544
2016-09-20 00:00:00,2268567.272119
2016-09-23 00:00:00,2253377.47809898
2016-09-26 00:00:00,2278155.60187457
2016-09-29 00:00:00,1838851.92448829
2016-10-02 00:00:00,1443022.87015633
2016-10-05 00:00:00,2302843.29977642
2016-10-08 00:00:00,2376975.88288037
2016-10-11 00:00:00,2864039.24135116
2016-10-14 00:00:00,2021409.06019797
2016-10-17 00:00:00,1887070.93736659
2016-10-20 00:00:00,2465644.96871897
2016-10-23 00:00:00,1877896.51694901
2016-10-26 00:00:00,2161155.14747222
2016-10-29 00:00:00,1503224.75170968
2016-11-01 00:00:00,1846449.78255956
2016-11-04 00:00:00,5890890.01915295
2016-11-07 00:00:00,4470465.95385453
2016-11-10 00:00:00,1759909.00427501
2016-11-13 00:00:00,1119373.69876734
2016-11-16 00:00:00,1956468.28854545
2016-11-19 00:00:00,1119382.03027165
2016-11-22 00:00:00,1711822.46950459
2016-11-25 00:00:00,1465067.39633129
2016-11-28 00:00:00,1514724.19163004
2016-12-01 00:00:00,1513280.75387216
2016-12-04 00:00:00,916341.421386561
2016-12-07 00:00:00,1547890.89333642
2016-12-10 00:00:00,1170744.74867145
2016-12-13 00:00:00,1566232.61036764
2016-12-16 00:00:00,1883877.69280803
2016-12-19 00:00:00,1841738.49161004
2016-12-22 00:00:00,2459189.6019282
2016-12-25 00:00:00,1094479.33657706
2016-12-28 00:00:00,2063689.69191722
2016-12-31 00:00:00,1379308.87090983
2017-01-03 00:00:00,1950525.35497187
2017-01-06 00:00:00,3100652.30632109
2017-01-09 00:00:00,2095379.05522485
2017-01-12 00:00:00,3521724.1432035
2017-01-15 00:00:00,1725125.55521011
2017-01-18 00:00:00,1935116.59199936
2017-01-21 00:00:00,1533463.23287315
2017-01-24 00:00:00,1956073.1357115
2017-01-27 00:00:00,1800256.1783777
2017-01-30 00:00:00,1462181.22228701
2017-02-02 00:00:00,1851685.6656797
2017-02-05 00:00:00,1800248.44228854
2017-02-08 00:00:00,1959826.10628616
2017-02-11 00:00:00,1418142.39805423
2017-02-14 00:00:00,1925169.97318269
2017-02-17 00:00:00,2501945.95773622
2017-02-20 00:00:00,1561277.91468098
2017-02-23 00:00:00,3342958.486969
2017-02-26 00:00:00,1128100.26650726
2017-03-01 00:00:00,2493836.06705262
2017-03-04 00:00:00,1974194.90352171
2017-03-07 00:00:00,2099918.94173596
2017-03-10 00:00:00,2751691.90466802
2017-03-13 00:00:00,2089770.0201327
2017-03-16 00:00:00,3316344.04046339
2017-03-19 00:00:00,6345239.35675552
2017-03-22 00:00:00,5240108.86225002
2017-03-25 00:00:00,3359560.98986222
2017-03-28 00:00:00,2332205.31071143
2017-03-31 00:00:00,3573848.96368429
2017-04-03 00:00:00,4163240.2137806
2017-04-06 00:00:00,2045375.19459594
2017-04-09 00:00:00,1512371.72667518
2017-04-12 00:00:00,2068435.88265546
2017-04-15 00:00:00,1610347.3036073
2017-04-18 00:00:00,2456420.95456178
2017-04-21 00:00:00,2339052.35665682
2017-04-24 00:00:00,1940799.63446909
2017-04-27 00:00:00,2636893.4472629
2017-04-30 00:00:00,1786432.98478775
2017-05-03 00:00:00,2625551.83579827
2017-05-06 00:00:00,2713257.08179424
2017-05-09 00:00:00,3162517.25139159
2017-05-12 00:00:00,3073037.69219212
2017-05-15 00:00:00,3103702.08604029
2017-05-18 00:00:00,3210225.94467315
2017-05-21 00:00:00,2312823.37124217
2017-05-24 00:00:00,3588186.52070508
2017-05-27 00:00:00,2657377.95140431
2017-05-30 00:00:00,3826430.14816408
2017-06-02 00:00:00,2928808.54262625
2017-06-05 00:00:00,3259528.68113655
2017-06-08 00:00:00,2395589.20058035
2017-06-11 00:00:00,2301534.23117237
2017-06-14 00:00:00,3266873.63574757
2017-06-17 00:00:00,2338185.94032215
2017-06-20 00:00:00,3018444.73833646
2017-06-23 00:00:00,2401755.51512491
2017-06-26 00:00:00,3779418.89569916
2017-06-29 00:00:00,3186635.15883385
2017-07-02 00:00:00,1799632.14846136
2017-07-05 00:00:00,2513987.23811057
2017-07-08 00:00:00,2699738.77099787
2017-07-11 00:00:00,2896549.04491071
2017-07-14 00:00:00,2601799.87911099
2017-07-17 00:00:00,2658035.61301639
2017-07-20 00:00:00,2443211.00041247
2017-07-23 00:00:00,1600323.65108759
2017-07-26 00:00:00,3704928.86247152
2017-07-29 00:00:00,4134542.02443439
2017-08-01 00:00:00,2633798.15211865
2017-08-04 00:00:00,2329716.15325997
2017-08-07 00:00:00,2359919.57315276
2017-08-10 00:00:00,2835042.93782618
2017-08-13 00:00:00,2243479.26248682
2017-08-16 00:00:00,2954985.44512969
2017-08-19 00:00:00,2352589.93866998
2017-08-22 00:00:00,1843217.52772625
2017-08-25 00:00:00,1419457.76485444
2017-08-28 00:00:00,1720458.17982114
2017-08-31 00:00:00,1789355.6761299
2017-09-03 00:00:00,1424953.24126513
2017-09-06 00:00:00,2520446.76902914
2017-09-09 00:00:00,1849746.79844101
2017-09-12 00:00:00,2430941.86072369
2017-09-15 00:00:00,3534612.48517032
2017-09-18 00:00:00,2333957.29425109
2017-09-21 00:00:00,1932727.58934147
2017-09-24 00:00:00,1119276.97011702
2017-09-27 00:00:00,2168984.57933854
2017-09-30 00:00:00,1660940.9198602
2017-10-03 00:00:00,1622695.28263549
2017-10-06 00:00:00,1383027.02614635
2017-10-09 00:00:00,2564018.8772409
2017-10-12 00:00:00,1979554.76639701
2017-10-15 00:00:00,1324663.96362474
2017-10-18 00:00:00,2154353.26190078
2017-10-21 00:00:00,1562588.59974058
2017-10-24 00:00:00,2586032.1080847
2017-10-27 00:00:00,2003977.22489857
2017-10-30 00:00:00,1855584.22744584
2017-11-02 00:00:00,2251378.16500269
2017-11-05 00:00:00,6077425.12154975
2017-11-08 00:00:00,4267323.33496847
2017-11-11 00:00:00,1676042.19348702
2017-11-14 00:00:00,3861149.03692856
2017-11-17 00:00:00,3818219.59308754
2017-11-20 00:00:00,4224222.22523215
2017-11-23 00:00:00,3406958.99050022
2017-11-26 00:00:00,2050315.30767253
2017-11-29 00:00:00,3262042.94240384
2017-12-02 00:00:00,2142790.41723758
2017-12-05 00:00:00,3015982.76508624
2017-12-08 00:00:00,2492427.01359836
2017-12-11 00:00:00,2687922.7701092
2017-12-14 00:00:00,2943542.64672682
2017-12-17 00:00:00,2389062.95524273
2017-12-20 00:00:00,2227875.17809013
2017-12-23 00:00:00,1781229.26358255
2017-12-26 00:00:00,2185221.9005927
2017-12-29 00:00:00,2311057.65922861
2018-01-01 00:00:00,1683244.82942741
2018-01-04 00:00:00,2737825.46133858
2018-01-07 00:00:00,2757179.42461305
2018-01-10 00:00:00,2162979.76075194
2018-01-13 00:00:00,1365097.69524724
2018-01-16 00:00:00,2889286.58911247
2018-01-19 00:00:00,1953499.50915421
2018-01-22 00:00:00,1525531.99580504
2018-01-25 00:00:00,1357490.31663831
2018-01-28 00:00:00,3128906.09631923
2018-01-31 00:00:00,1785708.48638844
2018-02-03 00:00:00,910042.479216002
2018-02-06 00:00:00,1914332.61631062
2018-02-09 00:00:00,1144162.67234831
2018-02-12 00:00:00,1674741.82471679
2018-02-15 00:00:00,1418774.18366198
2018-02-18 00:00:00,1639023.58066962
2018-02-21 00:00:00,1325803.33981783
2018-02-24 00:00:00,746134.753556644
2018-02-27 00:00:00,945506.24596197
2018-03-02 00:00:00,975776.272764159
2018-03-05 00:00:00,902570.350973113
2018-03-08 00:00:00,1018318.34934711
2018-03-11 00:00:00,784076.104283849
2018-03-14 00:00:00,1039106.57555746
2018-03-17 00:00:00,2430655.81800346
2018-03-20 00:00:00,1115427.34148066
2018-03-23 00:00:00,980288.452038435
2018-03-26 00:00:00,1678498.60550847
2018-03-29 00:00:00,846121.875065866
2018-04-01 00:00:00,840298.930345865
2018-04-04 00:00:00,1419479.59497653
2018-04-07 00:00:00,743828.473960894
2018-04-10 00:00:00,942151.232986581
2018-04-13 00:00:00,1247341.48476447
2018-04-16 00:00:00,1361857.99660289
2018-04-19 00:00:00,1317693.61797596
2018-04-22 00:00:00,780480.296047293
2018-04-25 00:00:00,1975585.79590617
2018-04-28 00:00:00,1834487.97313898
2018-05-01 00:00:00,1025230.81877919
2018-05-04 00:00:00,1338541.95367919
2018-05-07 00:00:00,1376393.35639458
2018-05-10 00:00:00,1205082.43367396
2018-05-13 00:00:00,832115.857826972
2018-05-16 00:00:00,1152448.45163973
2018-05-19 00:00:00,751248.432252377
2018-05-22 00:00:00,925990.138759076
2018-05-25 00:00:00,953634.679951058
2018-05-28 00:00:00,1314911.0430335
2018-05-31 00:00:00,1377302.4973299
2018-06-03 00:00:00,935768.809147528
2018-06-06 00:00:00,1138551.83163521
2018-06-09 00:00:00,874437.264986625
2018-06-12 00:00:00,1409209.45438495
2018-06-15 00:00:00,1728741.45967704
2018-06-18 00:00:00,1060965.78871968
2018-06-21 00:00:00,924429.022615271
2018-06-24 00:00:00,900357.745075924
2018-06-27 00:00:00,991757.035454353
2018-06-30 00:00:00,738220.872890951
2018-07-03 00:00:00,1062622.82959388
2018-07-06 00:00:00,968279.449515897
2018-07-09 00:00:00,1048702.07775385
2018-07-12 00:00:00,821091.024838082
2018-07-15 00:00:00,747510.628638848
2018-07-18 00:00:00,1137516.75989191
2018-07-21 00:00:00,642013.565772866
2018-07-24 00:00:00,1184540.43458122
2018-07-27 00:00:00,975850.530455948
2018-07-30 00:00:00,874826.162318069
2018-08-02 00:00:00,920947.221494545
2018-08-05 00:00:00,1022297.11046653
2018-08-08 00:00:00,1327631.36933921
2018-08-11 00:00:00,800612.262203394
2018-08-14 00:00:00,1171296.37463736
2018-08-17 00:00:00,861833.507632315
2018-08-20 00:00:00,859771.470318516
2018-08-23 00:00:00,876297.028194091
2018-08-26 00:00:00,515508.311929805
2018-08-29 00:00:00,901330.970696554
2018-09-01 00:00:00,881906.292394451
2018-09-04 00:00:00,936828.26664435
2018-09-07 00:00:00,1086048.21016274
2018-09-10 00:00:00,861391.083900317
2018-09-13 00:00:00,1120970.31826269
2018-09-16 00:00:00,688822.066188933
2018-09-19 00:00:00,936652.793647649
2018-09-22 00:00:00,749155.219570635
2018-09-25 00:00:00,1366731.26951542
2018-09-28 00:00:00,1078383.89383538
2018-10-01 00:00:00,823577.905055144
2018-10-04 00:00:00,843966.492125517
2018-10-07 00:00:00,500647.359567858
2018-10-10 00:00:00,1041130.21985007
2018-10-13 00:00:00,685161.779747514
2018-10-16 00:00:00,827843.657398782
2018-10-19 00:00:00,961462.472685052
2018-10-22 00:00:00,877222.892777349
2018-10-25 00:00:00,1010728.0309273
2018-10-28 00:00:00,523974.139731546
2018-10-31 00:00:00,932172.355043596
2018-11-03 00:00:00,597667.011591455
2018-11-06 00:00:00,888083.50817827
2018-11-09 00:00:00,857089.235802351
2018-11-12 00:00:00,864084.763386748
2018-11-15 00:00:00,1892836.65725486
2018-11-18 00:00:00,580343.13343274
2018-11-21 00:00:00,1309378.21656164
2018-11-24 00:00:00,905769.291971645
2018-11-27 00:00:00,1256470.047218
2018-11-30 00:00:00,1854914.42273533
2018-12-03 00:00:00,1487029.07296055
2018-12-06 00:00:00,1633213.92741729
2018-12-09 00:00:00,749837.224049977
2018-12-12 00:00:00,1100815.10721768
2018-12-15 00:00:00,813096.485976747
2018-12-18 00:00:00,1371198.62085749
2018-12-21 00:00:00,1281402.42997921
2018-12-24 00:00:00,1102833.45494636
2018-12-27 00:00:00,1258835.33320189
2018-12-30 00:00:00,700163.047612885
2019-01-02 00:00:00,985716.743373064
2019-01-05 00:00:00,762435.096074581
2019-01-08 00:00:00,907272.319909191
2019-01-11 00:00:00,1202241.87199114
2019-01-14 00:00:00,943758.900935683
2019-01-17 00:00:00,865081.658681416
2019-01-20 00:00:00,673875.570953252
2019-01-23 00:00:00,1177961.56777741
2019-01-26 00:00:00,956749.612212275
2019-01-29 00:00:00,1566152.82464706
2019-02-01 00:00:00,2805591.82526717
2019-02-04 00:00:00,2100232.57897692
2019-02-07 00:00:00,2624183.11068383
2019-02-10 00:00:00,619329.420175526
2019-02-13 00:00:00,3759153.89515758
2019-02-16 00:00:00,721058.482953854
2019-02-19 00:00:00,1780234.10470397
2019-02-22 00:00:00,1376221.90008537
2019-02-25 00:00:00,1518114.00751512
2019-02-28 00:00:00,1540872.98206993
2019-03-03 00:00:00,1447172.47836288
2019-03-06 00:00:00,1431566.50008297
2019-03-09 00:00:00,819715.706955175
2019-03-12 00:00:00,1487057.81899102
2019-03-15 00:00:00,1368445.67844443
2019-03-18 00:00:00,1780600.0876155
2019-03-21 00:00:00,1470280.03096176
2019-03-24 00:00:00,635868.661184324
2019-03-27 00:00:00,1298958.05960887
2019-03-30 00:00:00,922855.656391279
2019-04-02 00:00:00,3429198.98234587
2019-04-05 00:00:00,1082539.14209132
2019-04-08 00:00:00,1489013.44015008
2019-04-11 00:00:00,1887212.51414962
2019-04-14 00:00:00,1007059.31402494
2019-04-17 00:00:00,1590656.71804428
2019-04-20 00:00:00,1080058.02858003
2019-04-23 00:00:00,2263367.8924946
2019-04-26 00:00:00,1494955.22722298
2019-04-29 00:00:00,1145104.01803515
2019-05-02 00:00:00,986563.569209106
2019-05-05 00:00:00,762735.020365181
2019-05-08 00:00:00,1282820.63528939
2019-05-11 00:00:00,1259759.12746392
2019-05-14 00:00:00,1652403.40849971
2019-05-17 00:00:00,1366575.82679672
2019-05-20 00:00:00,1221183.04796327
2019-05-23 00:00:00,1221496.19922306
2019-05-26 00:00:00,850401.163688008
2019-05-29 00:00:00,1426452.61513325
2019-06-01 00:00:00,1199897.73547899
2019-06-04 00:00:00,1741205.06778663
2019-06-07 00:00:00,1454553.10102943
2019-06-10 00:00:00,1458520.17483975
2019-06-13 00:00:00,1228137.02502481
2019-06-16 00:00:00,1355369.53957
2019-06-19 00:00:00,1673182.62682249
2019-06-22 00:00:00,1952259.8368793
2019-06-25 00:00:00,1956241.05807187
2019-06-28 00:00:00,1467631.80564147
2019-07-01 00:00:00,2100556.44406549
2019-07-04 00:00:00,1253929.11629174
2019-07-07 00:00:00,718231.205005668
2019-07-10 00:00:00,2302653.81810532
2019-07-13 00:00:00,1572856.63308995
2019-07-16 00:00:00,2459457.74416151
2019-07-19 00:00:00,1313246.94953146
2019-07-22 00:00:00,6033168.90500625
2019-07-25 00:00:00,1981281.12609714
2019-07-28 00:00:00,482695.976665411
2019-07-31 00:00:00,1569708.76631774
2019-08-03 00:00:00,555691.180515733
2019-08-06 00:00:00,1686026.84972458
2019-08-09 00:00:00,1348526.32784251
2019-08-12 00:00:00,1110987.90699422
2019-08-15 00:00:00,1502214.00590109
2019-08-18 00:00:00,966183.225539812
2019-08-21 00:00:00,24528670.3510687
2019-08-24 00:00:00,453802.651056304
2019-08-27 00:00:00,898858.708773689
2019-08-30 00:00:00,839355.405968025
2019-09-02 00:00:00,929037.873505404
2019-09-05 00:00:00,1242635.39094575
2019-09-08 00:00:00,702260.154571735
2019-09-11 00:00:00,1123456.37957047
2019-09-14 00:00:00,614511.773528669
2019-09-17 00:00:00,1147350.8940079
2019-09-20 00:00:00,874080.293790683
2019-09-23 00:00:00,1486499.71902562
2019-09-26 00:00:00,1130065.40346932
2019-09-29 00:00:00,606613.635693071
2019-10-02 00:00:00,845513.50947988
2019-10-05 00:00:00,499826.823379352
2019-10-08 00:00:00,853284.326411053
2019-10-11 00:00:00,748859.345230277
2019-10-14 00:00:00,821209.414448708
2019-10-17 00:00:00,1021589.2507013
2019-10-20 00:00:00,749654.197106282
2019-10-23 00:00:00,1334525.53652092
2019-10-26 00:00:00,1004810.11591243
2019-10-29 00:00:00,1501770.91055353
2019-11-01 00:00:00,1253351.67495788
2019-11-04 00:00:00,949576.10641267
2019-11-07 00:00:00,1374073.7597232
2019-11-10 00:00:00,685311.161110266
2019-11-13 00:00:00,1331117.80907882
2019-11-16 00:00:00,695082.440087727
2019-11-19 00:00:00,956827.203341185
2019-11-22 00:00:00,1573304.8749851
2019-11-25 00:00:00,1316525.8036636
2019-11-28 00:00:00,764888.006758807
2019-12-01 00:00:00,680284.709231954
2019-12-04 00:00:00,2329577.92166183
2019-12-07 00:00:00,957054.855731875
2019-12-10 00:00:00,1148974.68743132
2019-12-13 00:00:00,720319.254325102
2019-12-16 00:00:00,767656.100771835
2019-12-19 00:00:00,1004379.59851356
2019-12-22 00:00:00,759089.242038868
2019-12-25 00:00:00,596758.284247587
2019-12-28 00:00:00,685635.28338299
2019-12-31 00:00:00,724804.399888533
2020-01-03 00:00:00,1018828.76058016
2020-01-06 00:00:00,1097641.31609541
2020-01-09 00:00:00,1209651.56106412
2020-01-12 00:00:00,501745.460117209
2020-01-15 00:00:00,1601482.10270927
2020-01-18 00:00:00,505653.627783496
2020-01-21 00:00:00,668118.808808229
2020-01-24 00:00:00,692891.838389828
2020-01-27 00:00:00,1509052.89676099
2020-01-30 00:00:00,1455372.46303862
2020-02-02 00:00:00,691971.371596464
2020-02-05 00:00:00,848648.943636921
2020-02-08 00:00:00,784928.205700718
2020-02-11 00:00:00,1020598.51056751
2020-02-14 00:00:00,1047777.68508166
2020-02-17 00:00:00,1301221.59710378
2020-02-20 00:00:00,1043971.92662019
2020-02-23 00:00:00,668882.618561738
2020-02-26 00:00:00,880402.429954982
2020-02-29 00:00:00,639925.705792698
2020-03-03 00:00:00,791229.948857447
2020-03-06 00:00:00,949234.972177108
2020-03-09 00:00:00,1226807.32045707
2020-03-12 00:00:00,2351186.61606329
2020-03-15 00:00:00,862960.829447834
2020-03-18 00:00:00,1147969.2955905
2020-03-21 00:00:00,704149.868179415
2020-03-24 00:00:00,1396119.81296503
2020-03-27 00:00:00,1048145.48685929
2020-03-30 00:00:00,1013898.91882692
2020-04-02 00:00:00,1011879.94230324
2020-04-05 00:00:00,553256.754269757
2020-04-08 00:00:00,760551.781891682
2020-04-11 00:00:00,608915.365841462
2020-04-14 00:00:00,773028.957715486
2020-04-17 00:00:00,945920.019087213
2020-04-20 00:00:00,839780.608285255
2020-04-23 00:00:00,924532.437602299
2020-04-26 00:00:00,523828.657864635
2020-04-29 00:00:00,1797174.1981907
2020-05-02 00:00:00,551345.643588245
2020-05-05 00:00:00,1091229.69871237
2020-05-08 00:00:00,1326677.95960725
2020-05-11 00:00:00,1165274.92614542
2020-05-14 00:00:00,1138602.39322196
2020-05-17 00:00:00,587798.415081619
2020-05-20 00:00:00,1085395.61863261
2020-05-23 00:00:00,556030.768258092
2020-05-26 00:00:00,952761.581576603
2020-05-29 00:00:00,1047675.48051426
2020-06-01 00:00:00,1253496.17612293
2020-06-04 00:00:00,1152648.34209259
2020-06-07 00:00:00,452165.291612093
2020-06-10 00:00:00,1195978.12128421
2020-06-13 00:00:00,582211.681689125
2020-06-16 00:00:00,1354151.1693022
2020-06-19 00:00:00,1446849.25137761
2020-06-22 00:00:00,962617.166341449
2020-06-25 00:00:00,1187885.16995811
