Timestamp,n-transactions-per-block
2014-10-27 00:00:00,528.157232704403
2014-10-30 00:00:00,544.835294117647
2014-11-02 00:00:00,497.870967741935
2014-11-05 00:00:00,648.260869565217
2014-11-08 00:00:00,475.274509803922
2014-11-11 00:00:00,663.705426356589
2014-11-14 00:00:00,560.435064935065
2014-11-17 00:00:00,613.569444444444
2014-11-20 00:00:00,647.739130434783
2014-11-23 00:00:00,544.246478873239
2014-11-26 00:00:00,621.248175182482
2014-11-29 00:00:00,503.808917197452
2014-12-02 00:00:00,662.793333333333
2014-12-05 00:00:00,582.692307692308
2014-12-08 00:00:00,556.723926380368
2014-12-11 00:00:00,567.601351351351
2014-12-14 00:00:00,565.269503546099
2014-12-17 00:00:00,769.09375
2014-12-20 00:00:00,648.514925373134
2014-12-23 00:00:00,663.126666666667
2014-12-26 00:00:00,501.302631578947
2014-12-29 00:00:00,508.823170731707
2015-01-01 00:00:00,359.660606060606
2015-01-04 00:00:00,498.220930232558
2015-01-07 00:00:00,642.257142857143
2015-01-10 00:00:00,713.428571428571
2015-01-13 00:00:00,805.582677165354
2015-01-16 00:00:00,753.230215827338
2015-01-19 00:00:00,683.923611111111
2015-01-22 00:00:00,694.059259259259
2015-01-25 00:00:00,692.464
2015-01-28 00:00:00,519.707317073171
2015-01-31 00:00:00,519.951807228916
2015-02-03 00:00:00,722.779527559055
2015-02-06 00:00:00,484.209039548023
2015-02-09 00:00:00,650.670807453416
2015-02-12 00:00:00,734.680672268908
2015-02-15 00:00:00,609.05
2015-02-18 00:00:00,633.047904191617
2015-02-21 00:00:00,618.5
2015-02-24 00:00:00,814.922480620155
2015-02-27 00:00:00,667.592105263158
2015-03-02 00:00:00,664.158227848101
2015-03-05 00:00:00,766.022727272727
2015-03-08 00:00:00,561.070512820513
2015-03-11 00:00:00,654.318181818182
2015-03-14 00:00:00,683.290076335878
2015-03-17 00:00:00,777.8203125
2015-03-20 00:00:00,761.264705882353
2015-03-23 00:00:00,731.165517241379
2015-03-26 00:00:00,683.655405405405
2015-03-29 00:00:00,591.607843137255
2015-04-01 00:00:00,904.113636363636
2015-04-04 00:00:00,585.954248366013
2015-04-07 00:00:00,715.223684210526
2015-04-10 00:00:00,742.276315789474
2015-04-13 00:00:00,739.788461538462
2015-04-16 00:00:00,717.724637681159
2015-04-19 00:00:00,628.510344827586
2015-04-22 00:00:00,736.039473684211
2015-04-25 00:00:00,604.079754601227
2015-04-28 00:00:00,739.823529411765
2015-05-01 00:00:00,672.702702702703
2015-05-04 00:00:00,812.5
2015-05-07 00:00:00,788.120567375886
2015-05-10 00:00:00,693.093023255814
2015-05-13 00:00:00,671.962962962963
2015-05-16 00:00:00,687.015151515152
2015-05-19 00:00:00,825.738461538462
2015-05-22 00:00:00,744.710144927536
2015-05-25 00:00:00,752.382978723404
2015-05-28 00:00:00,840.757575757576
2015-05-31 00:00:00,667.459459459459
2015-06-03 00:00:00,898.591549295775
2015-06-06 00:00:00,520.76404494382
2015-06-09 00:00:00,805.549668874172
2015-06-12 00:00:00,893.978873239437
2015-06-15 00:00:00,898.534722222222
2015-06-18 00:00:00,800.826923076923
2015-06-21 00:00:00,779.467741935484
2015-06-24 00:00:00,724.955128205128
2015-06-27 00:00:00,821.736434108527
2015-06-30 00:00:00,1074.95862068966
2015-07-03 00:00:00,805.708074534161
2015-07-06 00:00:00,961.71270718232
2015-07-09 00:00:00,1437.31578947368
2015-07-12 00:00:00,1545.81481481481
2015-07-15 00:00:00,755.359477124183
2015-07-18 00:00:00,877.147651006711
2015-07-21 00:00:00,1053.42519685039
2015-07-24 00:00:00,650.402366863905
2015-07-27 00:00:00,773.328859060403
2015-07-30 00:00:00,922.216417910448
2015-08-02 00:00:00,686.092715231788
2015-08-05 00:00:00,1005.6992481203
2015-08-08 00:00:00,630.509316770186
2015-08-11 00:00:00,708.277777777778
2015-08-14 00:00:00,783.485915492958
2015-08-17 00:00:00,782.646258503401
2015-08-20 00:00:00,788.2
2015-08-23 00:00:00,705.440298507463
2015-08-26 00:00:00,763.055900621118
2015-08-29 00:00:00,671.80625
2015-09-01 00:00:00,846.818181818182
2015-09-04 00:00:00,666.49358974359
2015-09-07 00:00:00,825.440789473684
2015-09-10 00:00:00,730.707602339181
2015-09-13 00:00:00,967.205298013245
2015-09-16 00:00:00,1177.95070422535
2015-09-19 00:00:00,918.808
2015-09-22 00:00:00,871.235668789809
2015-09-25 00:00:00,781.5
2015-09-28 00:00:00,969.020979020979
2015-10-01 00:00:00,901.523489932886
2015-10-04 00:00:00,676.673202614379
2015-10-07 00:00:00,1014.51879699248
2015-10-10 00:00:00,793.78125
2015-10-13 00:00:00,984.510948905109
2015-10-16 00:00:00,995.041666666667
2015-10-19 00:00:00,872.539393939394
2015-10-22 00:00:00,995.959459459459
2015-10-25 00:00:00,848.309677419355
2015-10-28 00:00:00,1152.3381294964
2015-10-31 00:00:00,1057.14285714286
2015-11-03 00:00:00,1202.33548387097
2015-11-06 00:00:00,1150.98620689655
2015-11-09 00:00:00,1072.72483221477
2015-11-12 00:00:00,980.416149068323
2015-11-15 00:00:00,896.05625
2015-11-18 00:00:00,1080.18954248366
2015-11-21 00:00:00,868.01724137931
2015-11-24 00:00:00,976.435897435897
2015-11-27 00:00:00,1204.77443609023
2015-11-30 00:00:00,1127.45679012346
2015-12-03 00:00:00,1160.38028169014
2015-12-06 00:00:00,1130.2641509434
2015-12-09 00:00:00,1311.44642857143
2015-12-12 00:00:00,1260.12962962963
2015-12-15 00:00:00,1224.03278688525
2015-12-18 00:00:00,1265.36686390533
2015-12-21 00:00:00,1539.89261744966
2015-12-24 00:00:00,1523.39130434783
2015-12-27 00:00:00,781.809756097561
2015-12-30 00:00:00,1069.37575757576
2016-01-02 00:00:00,1027.84827586207
2016-01-05 00:00:00,1161.59872611465
2016-01-08 00:00:00,1048.59537572254
2016-01-11 00:00:00,1124.68235294118
2016-01-14 00:00:00,1377.30827067669
2016-01-17 00:00:00,1351.84105960265
2016-01-20 00:00:00,1375.46710526316
2016-01-23 00:00:00,1063.68715083799
2016-01-26 00:00:00,1440.76875
2016-01-29 00:00:00,1327.77514792899
2016-02-01 00:00:00,1381.35403726708
2016-02-04 00:00:00,1194.41071428571
2016-02-07 00:00:00,1205.625
2016-02-10 00:00:00,1436.14024390244
2016-02-13 00:00:00,1183.8141025641
2016-02-16 00:00:00,1564.78260869565
2016-02-19 00:00:00,1499.55862068966
2016-02-22 00:00:00,1871.62204724409
2016-02-25 00:00:00,1395.41935483871
2016-02-28 00:00:00,1742.05970149254
2016-03-02 00:00:00,1721.05732484076
2016-03-05 00:00:00,1566.61333333333
2016-03-08 00:00:00,1300.63636363636
2016-03-11 00:00:00,1186.35
2016-03-14 00:00:00,1258.82236842105
2016-03-17 00:00:00,1477.43971631206
2016-03-20 00:00:00,1220.15753424658
2016-03-23 00:00:00,1253.74496644295
2016-03-26 00:00:00,1039.53594771242
2016-03-29 00:00:00,1257.3821656051
2016-04-01 00:00:00,1385.11111111111
2016-04-04 00:00:00,1258.60843373494
2016-04-07 00:00:00,1571.67625899281
2016-04-10 00:00:00,1080.65895953757
2016-04-13 00:00:00,1362.84146341463
2016-04-16 00:00:00,1318.86956521739
2016-04-19 00:00:00,1510.07333333333
2016-04-22 00:00:00,1475.35664335664
2016-04-25 00:00:00,1713.10236220472
2016-04-28 00:00:00,1836.71851851852
2016-05-01 00:00:00,1235.03225806452
2016-05-04 00:00:00,1399.34730538922
2016-05-07 00:00:00,1347.08
2016-05-10 00:00:00,1555.19620253165
2016-05-13 00:00:00,1527.27631578947
2016-05-16 00:00:00,1700.77304964539
2016-05-19 00:00:00,1826.20833333333
2016-05-22 00:00:00,1001.89130434783
2016-05-25 00:00:00,1795.94927536232
2016-05-28 00:00:00,1451.53383458647
2016-05-31 00:00:00,1694.87401574803
2016-06-03 00:00:00,1652.5985915493
2016-06-06 00:00:00,1301.00588235294
2016-06-09 00:00:00,1432.44242424242
2016-06-12 00:00:00,1443.22602739726
2016-06-15 00:00:00,1705.27631578947
2016-06-18 00:00:00,1489.34810126582
2016-06-21 00:00:00,1665.53020134228
2016-06-24 00:00:00,1842.05426356589
2016-06-27 00:00:00,1476.38775510204
2016-06-30 00:00:00,1546.4
2016-07-03 00:00:00,1150.17532467532
2016-07-06 00:00:00,1533.50714285714
2016-07-09 00:00:00,1244.3288590604
2016-07-12 00:00:00,1531.70629370629
2016-07-15 00:00:00,1600.6
2016-07-18 00:00:00,1505.64189189189
2016-07-21 00:00:00,1636.13533834586
2016-07-24 00:00:00,1482.98387096774
2016-07-27 00:00:00,1840.6484375
2016-07-30 00:00:00,1676.33613445378
2016-08-02 00:00:00,1630.50649350649
2016-08-05 00:00:00,1350.55621301775
2016-08-08 00:00:00,1589.83108108108
2016-08-11 00:00:00,1696.76666666667
2016-08-14 00:00:00,1228.06134969325
2016-08-17 00:00:00,1934.9837398374
2016-08-20 00:00:00,1343.38064516129
2016-08-23 00:00:00,1625.99319727891
2016-08-26 00:00:00,1717.93181818182
2016-08-29 00:00:00,1511.95973154362
2016-09-01 00:00:00,1696.18571428571
2016-09-04 00:00:00,1023.7094972067
2016-09-07 00:00:00,1650.05921052632
2016-09-10 00:00:00,1247.22580645161
2016-09-13 00:00:00,1453.85454545455
2016-09-16 00:00:00,1518.90647482014
2016-09-19 00:00:00,1680.75187969925
2016-09-22 00:00:00,1639.90780141844
2016-09-25 00:00:00,1057.52432432432
2016-09-28 00:00:00,1587.80405405405
2016-10-01 00:00:00,1362.61146496815
2016-10-04 00:00:00,1675.07594936709
2016-10-07 00:00:00,1862.40559440559
2016-10-10 00:00:00,1798.35483870968
2016-10-13 00:00:00,1794.5546875
2016-10-16 00:00:00,1522.12307692308
2016-10-19 00:00:00,1592.664
2016-10-22 00:00:00,1454.41610738255
2016-10-25 00:00:00,1705.25179856115
2016-10-28 00:00:00,1650.5
2016-10-31 00:00:00,1644.74829931973
2016-11-03 00:00:00,1754.82580645161
2016-11-06 00:00:00,1475.72549019608
2016-11-09 00:00:00,1837.38095238095
2016-11-12 00:00:00,1362.41666666667
2016-11-15 00:00:00,1797.12820512821
2016-11-18 00:00:00,1864.35810810811
2016-11-21 00:00:00,2056.06474820144
2016-11-24 00:00:00,2028.01234567901
2016-11-27 00:00:00,1648.53472222222
2016-11-30 00:00:00,2060.94366197183
2016-12-03 00:00:00,1674.3488372093
2016-12-06 00:00:00,2131.74666666667
2016-12-09 00:00:00,1991.22222222222
2016-12-12 00:00:00,1722.19230769231
2016-12-15 00:00:00,2225.86614173228
2016-12-18 00:00:00,1672.26241134752
2016-12-21 00:00:00,2048.28301886792
2016-12-24 00:00:00,1757.8102189781
2016-12-27 00:00:00,1900.9358974359
2016-12-30 00:00:00,1826.86624203822
2017-01-02 00:00:00,1829.88050314465
2017-01-05 00:00:00,2060.72142857143
2017-01-08 00:00:00,1557.49101796407
2017-01-11 00:00:00,1980.77124183007
2017-01-14 00:00:00,1408.54069767442
2017-01-17 00:00:00,1852.51265822785
2017-01-20 00:00:00,1578.71428571429
2017-01-23 00:00:00,1706.73913043478
2017-01-26 00:00:00,2024.22580645161
2017-01-29 00:00:00,1446.86826347305
2017-02-01 00:00:00,1825.83333333333
2017-02-04 00:00:00,1977.625
2017-02-07 00:00:00,2154.09271523179
2017-02-10 00:00:00,2052.98639455782
2017-02-13 00:00:00,1768.65030674847
2017-02-16 00:00:00,1875.51655629139
2017-02-19 00:00:00,1878.51492537313
2017-02-22 00:00:00,2044.88405797101
2017-02-25 00:00:00,1955.21556886228
2017-02-28 00:00:00,2126.88888888889
2017-03-03 00:00:00,2233.84105960265
2017-03-06 00:00:00,2026.27464788732
2017-03-09 00:00:00,2051.56756756757
2017-03-12 00:00:00,1426.51612903226
2017-03-15 00:00:00,2059.39436619718
2017-03-18 00:00:00,1678.53503184713
2017-03-21 00:00:00,2028.55633802817
2017-03-24 00:00:00,1645.00568181818
2017-03-27 00:00:00,1759.7803030303
2017-03-30 00:00:00,1760.90243902439
2017-04-02 00:00:00,1545.58860759494
2017-04-05 00:00:00,1954.04320987654
2017-04-08 00:00:00,1656.63503649635
2017-04-11 00:00:00,1843.67065868263
2017-04-14 00:00:00,2087.8273381295
2017-04-17 00:00:00,1776.69565217391
2017-04-20 00:00:00,1941.41304347826
2017-04-23 00:00:00,1601.56209150327
2017-04-26 00:00:00,2186.08496732026
2017-04-29 00:00:00,1972.94219653179
2017-05-02 00:00:00,2108.61392405063
2017-05-05 00:00:00,2071.26356589147
2017-05-08 00:00:00,2028.31111111111
2017-05-11 00:00:00,2183.28148148148
2017-05-14 00:00:00,2250.59756097561
2017-05-17 00:00:00,2048.56129032258
2017-05-20 00:00:00,2138.21212121212
2017-05-23 00:00:00,2188.75
2017-05-26 00:00:00,2178.69281045752
2017-05-29 00:00:00,2130.05298013245
2017-06-01 00:00:00,1880.64117647059
2017-06-04 00:00:00,1652.44720496894
2017-06-07 00:00:00,2058.90909090909
2017-06-10 00:00:00,1808.4609929078
2017-06-13 00:00:00,2069.33333333333
2017-06-16 00:00:00,1823.89864864865
2017-06-19 00:00:00,1786.58278145695
2017-06-22 00:00:00,1940.17985611511
2017-06-25 00:00:00,1481.30327868852
2017-06-28 00:00:00,1782.23566878981
2017-07-01 00:00:00,1352.78048780488
2017-07-04 00:00:00,1669.82352941176
2017-07-07 00:00:00,1646.04054054054
2017-07-10 00:00:00,1277.77664974619
2017-07-13 00:00:00,1566.2101910828
2017-07-16 00:00:00,1246.41104294479
2017-07-19 00:00:00,1703.14093959732
2017-07-22 00:00:00,1395.9875
2017-07-25 00:00:00,1648.89189189189
2017-07-28 00:00:00,1648.04666666667
2017-07-31 00:00:00,1593.18620689655
2017-08-03 00:00:00,1543.60144927536
2017-08-06 00:00:00,1425.90714285714
2017-08-09 00:00:00,1890.97826086957
2017-08-12 00:00:00,1929.78518518519
2017-08-15 00:00:00,2046.06578947368
2017-08-18 00:00:00,2095.63758389262
2017-08-21 00:00:00,2058.88695652174
2017-08-24 00:00:00,2017.87128712871
2017-08-27 00:00:00,1689.61935483871
2017-08-30 00:00:00,1615.86904761905
2017-09-02 00:00:00,1443.96951219512
2017-09-05 00:00:00,1410.90355329949
2017-09-08 00:00:00,1597.07428571429
2017-09-11 00:00:00,1456.85057471264
2017-09-14 00:00:00,1540.62068965517
2017-09-17 00:00:00,1123.19886363636
2017-09-20 00:00:00,2014.7264957265
2017-09-23 00:00:00,1228.07831325301
2017-09-26 00:00:00,1910.49275362319
2017-09-29 00:00:00,1505.55029585799
2017-10-02 00:00:00,1966.68
2017-10-05 00:00:00,2185.944
2017-10-08 00:00:00,1309.80769230769
2017-10-11 00:00:00,2104.02158273381
2017-10-14 00:00:00,2079.00709219858
2017-10-17 00:00:00,2039.25609756098
2017-10-20 00:00:00,1745.30167597765
2017-10-23 00:00:00,1848.51461988304
2017-10-26 00:00:00,1476.81666666667
2017-10-29 00:00:00,2168.99350649351
2017-11-01 00:00:00,2253.39102564103
2017-11-04 00:00:00,2262.46923076923
2017-11-07 00:00:00,2151.51282051282
2017-11-10 00:00:00,2264.54166666667
2017-11-13 00:00:00,2209.27857142857
2017-11-16 00:00:00,2042.07894736842
2017-11-19 00:00:00,1655.34375
2017-11-22 00:00:00,2108.33108108108
2017-11-25 00:00:00,2158.26282051282
2017-11-28 00:00:00,2346.00641025641
2017-12-01 00:00:00,2256.32786885246
2017-12-04 00:00:00,2213.73480662983
2017-12-07 00:00:00,2466.55921052632
2017-12-10 00:00:00,2081.82926829268
2017-12-13 00:00:00,2282.68279569892
2017-12-16 00:00:00,2129.95321637427
2017-12-19 00:00:00,2704.44285714286
2017-12-22 00:00:00,2455.7935483871
2017-12-25 00:00:00,1695.74814814815
2017-12-28 00:00:00,2047.3355704698
2017-12-31 00:00:00,1781.73006134969
2018-01-03 00:00:00,2522.05732484076
2018-01-06 00:00:00,2135.99404761905
2018-01-09 00:00:00,2196.73780487805
2018-01-12 00:00:00,1685.90449438202
2018-01-15 00:00:00,1824.15333333333
2018-01-18 00:00:00,1788.98843930636
2018-01-21 00:00:00,1153.05882352941
2018-01-24 00:00:00,1422.85795454545
2018-01-27 00:00:00,1232.98089171975
2018-01-30 00:00:00,1416.82035928144
2018-02-02 00:00:00,1404.27380952381
2018-02-05 00:00:00,1169.52972972973
2018-02-08 00:00:00,1322.81679389313
2018-02-11 00:00:00,974.887417218543
2018-02-14 00:00:00,1097.30167597765
2018-02-17 00:00:00,1166.36912751678
2018-02-20 00:00:00,1407.48226950355
2018-02-23 00:00:00,1251.30405405405
2018-02-26 00:00:00,1322.51063829787
2018-03-01 00:00:00,1416.6303030303
2018-03-04 00:00:00,1082.64189189189
2018-03-07 00:00:00,1362.91719745223
2018-03-10 00:00:00,1115.91428571429
2018-03-13 00:00:00,1241.39240506329
2018-03-16 00:00:00,1198.58333333333
2018-03-19 00:00:00,1235.66451612903
2018-03-22 00:00:00,1295.01398601399
2018-03-25 00:00:00,1002.02962962963
2018-03-28 00:00:00,1314.97037037037
2018-03-31 00:00:00,1161.0703125
2018-04-03 00:00:00,1220.36196319018
2018-04-06 00:00:00,1252.81884057971
2018-04-09 00:00:00,1201.10884353741
2018-04-12 00:00:00,1369.34415584416
2018-04-15 00:00:00,1067.67484662577
2018-04-18 00:00:00,1254.625
2018-04-21 00:00:00,1219.96855345912
2018-04-24 00:00:00,1600.58490566038
2018-04-27 00:00:00,1486.75352112676
2018-04-30 00:00:00,1387.78709677419
2018-05-03 00:00:00,1513.38410596026
2018-05-06 00:00:00,1253.7299270073
2018-05-09 00:00:00,1291.11875
2018-05-12 00:00:00,1103.35757575758
2018-05-15 00:00:00,1471.08904109589
2018-05-18 00:00:00,1429.02702702703
2018-05-21 00:00:00,1290.74522292994
2018-05-24 00:00:00,1446.32867132867
2018-05-27 00:00:00,879.90243902439
2018-05-30 00:00:00,1172.85632183908
2018-06-02 00:00:00,1148.00657894737
2018-06-05 00:00:00,1216.57714285714
2018-06-08 00:00:00,1381.92413793103
2018-06-11 00:00:00,1522.82857142857
2018-06-14 00:00:00,1372.7385620915
2018-06-17 00:00:00,922.980891719745
2018-06-20 00:00:00,1283.15483870968
2018-06-23 00:00:00,1020.59375
2018-06-26 00:00:00,1338.38356164384
2018-06-29 00:00:00,1310.4701986755
2018-07-02 00:00:00,1413.43262411348
2018-07-05 00:00:00,1456.93430656934
2018-07-08 00:00:00,985.348101265823
2018-07-11 00:00:00,1500.76296296296
2018-07-14 00:00:00,1326.87969924812
2018-07-17 00:00:00,1471.48427672956
2018-07-20 00:00:00,1464.47402597403
2018-07-23 00:00:00,1382.40963855422
2018-07-26 00:00:00,1404.11515151515
2018-07-29 00:00:00,990.629411764706
2018-08-01 00:00:00,1606.96
2018-08-04 00:00:00,1088.96022727273
2018-08-07 00:00:00,1543.34437086093
2018-08-10 00:00:00,1284.93181818182
2018-08-13 00:00:00,1481.52666666667
2018-08-16 00:00:00,1470.4746835443
2018-08-19 00:00:00,1154.48275862069
2018-08-22 00:00:00,1439.58125
2018-08-25 00:00:00,1454.96296296296
2018-08-28 00:00:00,1555.81045751634
2018-08-31 00:00:00,1529.52258064516
2018-09-03 00:00:00,1547.89583333333
2018-09-06 00:00:00,1681.74
2018-09-09 00:00:00,1158.96932515337
2018-09-12 00:00:00,1388.54166666667
2018-09-15 00:00:00,1507.65
2018-09-18 00:00:00,1720.1338028169
2018-09-21 00:00:00,1896.1875
2018-09-24 00:00:00,1605.87837837838
2018-09-27 00:00:00,1739.06293706294
2018-09-30 00:00:00,1277.36196319018
2018-10-03 00:00:00,1671.05517241379
2018-10-06 00:00:00,1718.744
2018-10-09 00:00:00,1814.32307692308
2018-10-12 00:00:00,1842.22727272727
2018-10-15 00:00:00,1647.80864197531
2018-10-18 00:00:00,1836.59420289855
2018-10-21 00:00:00,1532.64492753623
2018-10-24 00:00:00,2248.59292035398
2018-10-27 00:00:00,1718.74264705882
2018-10-30 00:00:00,1839.78571428571
2018-11-02 00:00:00,2046.88111888112
2018-11-05 00:00:00,2050.62237762238
2018-11-08 00:00:00,2294.19008264463
2018-11-11 00:00:00,1691.71917808219
2018-11-14 00:00:00,2168.55555555556
2018-11-17 00:00:00,1811.3724137931
2018-11-20 00:00:00,2185.22727272727
2018-11-23 00:00:00,2202.088
2018-11-26 00:00:00,2315.87387387387
2018-11-29 00:00:00,2345.00952380952
2018-12-02 00:00:00,1953.27192982456
2018-12-05 00:00:00,1973.08461538462
2018-12-08 00:00:00,1819.71653543307
2018-12-11 00:00:00,2011.896
2018-12-14 00:00:00,1889.04794520548
2018-12-17 00:00:00,1867.64375
2018-12-20 00:00:00,2127.94814814815
2018-12-23 00:00:00,1424.65340909091
2018-12-26 00:00:00,1791.75159235669
2018-12-29 00:00:00,1920.14492753623
2019-01-01 00:00:00,1575.3355704698
2019-01-04 00:00:00,1891.08724832215
2019-01-07 00:00:00,2019.7304964539
2019-01-10 00:00:00,2098.32051282051
2019-01-13 00:00:00,2021.87591240876
2019-01-16 00:00:00,2298.51127819549
2019-01-19 00:00:00,2121.71428571429
2019-01-22 00:00:00,2277.23076923077
2019-01-25 00:00:00,2181.77536231884
2019-01-28 00:00:00,2124.56551724138
2019-01-31 00:00:00,2283.51612903226
2019-02-03 00:00:00,2175.15217391304
2019-02-06 00:00:00,2131.68292682927
2019-02-09 00:00:00,2072.61333333333
2019-02-12 00:00:00,2121.6640625
2019-02-15 00:00:00,2336.44881889764
2019-02-18 00:00:00,2221.12258064516
2019-02-21 00:00:00,2500.79831932773
2019-02-24 00:00:00,2339.02189781022
2019-02-27 00:00:00,2443.68794326241
2019-03-02 00:00:00,2544.42424242424
2019-03-05 00:00:00,1917.55704697987
2019-03-08 00:00:00,1953.86301369863
2019-03-11 00:00:00,2075.64084507042
2019-03-14 00:00:00,1935.02580645161
2019-03-17 00:00:00,1556.78082191781
2019-03-20 00:00:00,1894.16149068323
2019-03-23 00:00:00,1734.98620689655
2019-03-26 00:00:00,2734.44029850746
2019-03-29 00:00:00,2515.7619047619
2019-04-01 00:00:00,2712.52941176471
2019-04-04 00:00:00,2533.28571428571
2019-04-07 00:00:00,2486.74468085106
2019-04-10 00:00:00,2679.06081081081
2019-04-13 00:00:00,2719.08148148148
2019-04-16 00:00:00,2472.53103448276
2019-04-19 00:00:00,2382.42105263158
2019-04-22 00:00:00,2552.34328358209
2019-04-25 00:00:00,2685.93706293706
2019-04-28 00:00:00,2351.47852760736
2019-05-01 00:00:00,2570.46198830409
2019-05-04 00:00:00,2696.28787878788
2019-05-07 00:00:00,2597.97637795276
2019-05-10 00:00:00,2583.704
2019-05-13 00:00:00,2337.89221556886
2019-05-16 00:00:00,2568.91780821918
2019-05-19 00:00:00,2127.96932515337
2019-05-22 00:00:00,2364.59281437126
2019-05-25 00:00:00,2417.12857142857
2019-05-28 00:00:00,2380.65243902439
2019-05-31 00:00:00,2555.52991452991
2019-06-03 00:00:00,2470.66386554622
2019-06-06 00:00:00,2321.82165605096
2019-06-09 00:00:00,2047.05442176871
2019-06-12 00:00:00,2507.35877862595
2019-06-15 00:00:00,2266.80821917808
2019-06-18 00:00:00,2422.34969325153
2019-06-21 00:00:00,2539.40601503759
2019-06-24 00:00:00,2194.02259887006
2019-06-27 00:00:00,2542.60563380282
2019-06-30 00:00:00,2175.86184210526
2019-07-03 00:00:00,2311.36046511628
2019-07-06 00:00:00,1958.84269662921
2019-07-09 00:00:00,2373.94805194805
2019-07-12 00:00:00,2200.60365853659
2019-07-15 00:00:00,2391.17123287671
2019-07-18 00:00:00,2609.46280991736
2019-07-21 00:00:00,1905.59731543624
2019-07-24 00:00:00,2126.53956834532
2019-07-27 00:00:00,1867.71052631579
2019-07-30 00:00:00,2312.5
2019-08-02 00:00:00,2068.37869822485
2019-08-05 00:00:00,2371.58041958042
2019-08-08 00:00:00,2367.47183098592
2019-08-11 00:00:00,1786.14379084967
2019-08-14 00:00:00,2368.40131578947
2019-08-17 00:00:00,2252
2019-08-20 00:00:00,2178.45751633987
2019-08-23 00:00:00,2223.66013071895
2019-08-26 00:00:00,2322.76642335766
2019-08-29 00:00:00,2101.41818181818
2019-09-01 00:00:00,1996.27972027972
2019-09-04 00:00:00,2387.80147058824
2019-09-07 00:00:00,2096.19333333333
2019-09-10 00:00:00,1867.35164835165
2019-09-13 00:00:00,2059.04
2019-09-16 00:00:00,2130.9263803681
2019-09-19 00:00:00,2338.58108108108
2019-09-22 00:00:00,1919.9578313253
2019-09-25 00:00:00,2229.14743589744
2019-09-28 00:00:00,1977.56603773585
2019-10-01 00:00:00,2358.34965034965
2019-10-04 00:00:00,2294.02721088435
2019-10-07 00:00:00,2121.30967741936
2019-10-10 00:00:00,2129.92592592593
2019-10-13 00:00:00,1968.21830985915
2019-10-16 00:00:00,2366.94405594406
2019-10-19 00:00:00,2146.02816901408
2019-10-22 00:00:00,2020.49704142012
2019-10-25 00:00:00,2381.14492753623
2019-10-28 00:00:00,2310.52985074627
2019-10-31 00:00:00,2225.59848484848
2019-11-03 00:00:00,2133.09420289855
2019-11-06 00:00:00,2384.07575757576
2019-11-09 00:00:00,2126.13194444444
2019-11-12 00:00:00,2232.45925925926
2019-11-15 00:00:00,2057.87974683544
2019-11-18 00:00:00,2176.22142857143
2019-11-21 00:00:00,2364.62773722628
2019-11-24 00:00:00,2040.97709923664
2019-11-27 00:00:00,2284.87050359712
2019-11-30 00:00:00,2202.04761904762
2019-12-03 00:00:00,2129.82278481013
2019-12-06 00:00:00,2175.07586206897
2019-12-09 00:00:00,2119.11486486487
2019-12-12 00:00:00,2344.32330827068
2019-12-15 00:00:00,2124.52419354839
2019-12-18 00:00:00,2345.14179104478
2019-12-21 00:00:00,1767.71590909091
2019-12-24 00:00:00,2323.488
2019-12-27 00:00:00,2222.09655172414
2019-12-30 00:00:00,1954.80120481928
2020-01-02 00:00:00,2096.21985815603
2020-01-05 00:00:00,1765.51533742331
2020-01-08 00:00:00,2239.57042253521
2020-01-11 00:00:00,1896.13496932515
2020-01-14 00:00:00,2392.77931034483
2020-01-17 00:00:00,2037.68553459119
2020-01-20 00:00:00,2063.55921052632
2020-01-23 00:00:00,2074.95597484277
2020-01-26 00:00:00,1826.9020979021
2020-01-29 00:00:00,2128.5125
2020-02-01 00:00:00,2011.41721854305
2020-02-04 00:00:00,2342.34848484848
2020-02-07 00:00:00,2409.62589928058
2020-02-10 00:00:00,2443.47540983607
2020-02-13 00:00:00,2411.9219858156
2020-02-16 00:00:00,2058
2020-02-19 00:00:00,2374.50354609929
2020-02-22 00:00:00,2058.08783783784
2020-02-25 00:00:00,2323.5625
2020-02-28 00:00:00,2332.84810126582
2020-03-02 00:00:00,2300.81208053691
2020-03-05 00:00:00,2144.34969325153
2020-03-08 00:00:00,1915.78481012658
2020-03-11 00:00:00,2415.89915966387
2020-03-14 00:00:00,2186.15625
2020-03-17 00:00:00,2262.81300813008
2020-03-20 00:00:00,2610.95412844037
2020-03-23 00:00:00,2319.78571428571
2020-03-26 00:00:00,1830.175
2020-03-29 00:00:00,1541.85430463576
2020-04-01 00:00:00,1842.18954248366
2020-04-04 00:00:00,1613.2101910828
2020-04-07 00:00:00,1861.72619047619
2020-04-10 00:00:00,1770.46012269939
2020-04-13 00:00:00,1684.87134502924
2020-04-16 00:00:00,2096.77272727273
2020-04-19 00:00:00,1657.78947368421
2020-04-22 00:00:00,2127.90076335878
2020-04-25 00:00:00,2064.74264705882
2020-04-28 00:00:00,2100.48701298701
2020-05-01 00:00:00,2415.41843971631
2020-05-04 00:00:00,2063.91139240506
2020-05-07 00:00:00,2326.43537414966
2020-05-10 00:00:00,1686.99411764706
2020-05-13 00:00:00,2494.08403361345
2020-05-16 00:00:00,2353.61111111111
2020-05-19 00:00:00,2390.40869565217
